"Sandy loam"||"162492699"|"165259969"
"Silt loam"||"162492700"|"165259970"
|"Weathered bedrock"|"162492636"|"165259981"
"Sandy loam"||"162492626"|"165259971"
"Loam"||"162492627"|"165259972"
"Sandy clay loam"||"162492628"|"165259973"
"Sandy loam"||"162492629"|"165259974"
"Clay loam"||"162492630"|"165259975"
"Loam"||"162492631"|"165259976"
"Clay loam"||"162492632"|"165259977"
"Sandy clay loam"||"162492633"|"165259978"
"Sandy loam"||"162492634"|"165259979"
"Loam"||"162492635"|"165259980"
"Silt loam"||"162492584"|"165259982"
"Loam"||"162492585"|"165259983"
"Loam"||"162492586"|"165259984"
"Silt loam"||"162492587"|"165259985"
"Loam"||"162492588"|"165259986"
"Sandy clay loam"||"162492589"|"165259987"
"Silty clay loam"||"162492590"|"165259988"
"Clay loam"||"162492591"|"165259989"
"Silt loam"||"162492592"|"165259990"
"Silt loam"||"162492593"|"165259991"
"Loam"||"162492594"|"165259992"
"Sandy clay loam"||"162492595"|"165259993"
